,id,query,label,index,tokens
2644,2644,شرایط واحد بیشتر گرفتن چیه؟,1,2644,"['شرایط', 'واحد', 'بیشتر', 'گرفتن']"
2645,2645,آموزش درست تر جواب دانشجو ها را بدند!,4,2645,"['آموزش', 'درست\u200cتر', 'جواب', 'دانشجو\u200cها', 'بدند']"
2646,2646,چند کتاب می توان امانت بگیرم؟,3,2646,"['کتاب', 'می\u200cتوان', 'امانت', 'بگیرم']"
2647,2647,بخوام متلب دانلود کنم ftp سرور داریم یا باید از نت دانلود کنم ؟,3,2647,"['بخوام', 'متلب', 'دانلود', 'کنم', 'ftp', 'سرور', 'داریم', 'باید', 'نت', 'دانلود', 'کنم']"
2648,2648,درسهای کارگاهی خیلی سنگین هستند .,4,2648,"['درسهای', 'کارگاهی', 'خیلی', 'سنگین', 'هستند']"
2649,2649,استاد راهنما کاری نمیکند؟,4,2649,"['استاد', 'راهنما', 'کاری', 'نمیکند']"
2650,2650,کدام شاخه های رشته ی کامپیوتر بازار کار بهتری دارند؟,5,2650,"['کدام', 'شاخه\u200cهای', 'رشته\u200cی', 'کامپیوتر', 'بازار', 'کار', 'بهتری', 'دارند']"
2651,2651,کجا باید مدارک تحصیلی رو تحویل بدم؟,1,2651,"['کجا', 'باید', 'مدارک', 'تحصیلی', 'تحویل', 'بدم']"
2652,2652,نمازخانه کجاست؟,2,2652,"['نمازخانه', 'کجاست']"
2653,2653,چگونه میتونم موردی رو به حراست اطلاع بدم؟,5,2653,"['چگونه', 'میتونم', 'موردی', 'حراست', 'اطلاع', 'بدم']"
2654,2654,آیا اگر یک درس رو صفر بشیم اون ترم مشروطه؟,1,2654,"['اگر', 'یک', 'درس', 'صفر', 'بشیم', 'ترم', 'مشروطه']"
2655,2655,کدام چاپ ها از کتاب هالیدی 2 موجود است؟,3,2655,"['کدام', 'چاپ\u200cها', 'کتاب', 'هالیدی', '۲', 'موجود']"
2656,2656,برای ثبت نام باید کجا برم؟,1,2656,"['ثبت', 'نام', 'باید', 'کجا', 'برم']"
2657,2657,چجوری درس بخونم؟,5,2657,"['چجوری', 'درس', 'بخونم']"
2658,2658,درس افزار پایینه.,4,2658,"['درس', 'افزار', 'پایینه']"
2659,2659,امور خوابگاها کجاست؟,2,2659,"['امور', 'خوابگاها', 'کجاست']"
2660,2660,راه ارتباطی با اساتید چطور است؟,5,2660,"['راه', 'ارتباطی', 'اساتید', 'چطور']"
2661,2661,چطور نهار روز فروش خریداری کنم؟,2,2661,"['چطور', 'نهار', 'روز', 'فروش', 'خریداری', 'کنم']"
2662,2662,چجوری میتونم کمد بگیرم تو دانشگاه,5,2662,"['چجوری', 'میتونم', 'کمد', 'بگیرم', 'دانشگاه']"
2663,2663,کتابخانه دانشگاه کجاس؟,2,2663,"['کتابخانه', 'دانشگاه', 'کجاس']"
2664,2664,چند روز تا شروع فرجه مانده؟,1,2664,"['روز', 'شروع', 'فرجه', 'مانده']"
2665,2665,تا چند ترم میتونم این درس رو بردارم؟,1,2665,"['ترم', 'میتونم', 'درس', 'بردارم']"
2666,2666,معدل هر ترم را کجا میتوان دید؟,1,2666,"['معدل', 'ترم', 'کجا', 'میتوان', 'دید']"
2667,2667,نحوه بازیابی رمز عبور گلستان چیست؟,1,2667,"['نحوه', 'بازیابی', 'رمز', 'عبور', 'گلستان', 'چیست']"
2668,2668,حداقل چند واحد باید در ترم داشته باشیم؟,1,2668,"['حداقل', 'واحد', 'باید', 'در', 'ترم', 'داشته_باشیم']"
2669,2669,کجا دانشگاه میشه فوتبال بازی کرد؟,5,2669,"['کجا', 'دانشگاه', 'میشه', 'فوتبال', 'بازی', 'کرد']"
2670,2670,از چه مدارکی باید کپی بگیرم؟,1,2670,"['مدارکی', 'باید', 'کپی', 'بگیرم']"
2671,2671,مسئول آزمایشگاه رباتیک کیه؟,2,2671,"['مسئول', 'آزمایشگاه', 'رباتیک']"
2672,2672,دانشکده چند طبقه دارد؟,2,2672,"['دانشکده', 'طبقه', 'دارد']"
2673,2673,چرا کمد های دانشکده فقط به دانشجویان ارشد تعلق دارد؟,4,2673,"['کمد\u200cهای', 'دانشکده', 'فقط', 'دانشجویان', 'ارشد', 'تعلق', 'دارد']"
2674,2674,تا کی برای نظرسنجی اساتید وقت هست؟,1,2674,"['نظرسنجی', 'اساتید', 'وقت']"
2675,2675,همراه غذا چه نوشیدنی هایی میدهد؟,5,2675,"['همراه', 'غذا', 'نوشیدنی', 'هایی', 'میدهد']"
2676,2676,اوبونتو رو میتوانم از اینترانت دانشگاه دانلود کرد؟,3,2676,"['اوبونتو', 'میتوانم', 'اینترانت', 'دانشگاه', 'دانلود', 'کرد']"
2677,2677,آیا داشنگاه اردو دارد؟,5,2677,"['داشنگاه', 'اردو', 'دارد']"
2678,2678,استاد های دروس تخصصی را یکم بهتر کنید,4,2678,"['استاد\u200cهای', 'دروس', 'تخصصی', 'یکم', 'بهتر', 'کنید']"
2679,2679,چرا وندینگ ماشین خراب است؟,4,2679,"['وندینگ', 'ماشین', 'خراب']"
2680,2680,سرویس بهداشتی کجای ساختمانه,2,2680,"['سرویس', 'بهداشتی', 'کجای', 'ساختمانه']"
2681,2681,چقدر استاد محمدی خوش اخلاق است,4,2681,"['استاد', 'محمدی', 'خوش', 'اخلاق']"
2682,2682,بزرگترین کلاس دانشکده کدام کلاس است؟,2,2682,"['بزرگترین', 'کلاس', 'دانشکده', 'کدام', 'کلاس']"
2683,2683,میتونم کتاب هایی که دارم رو به کتابخونه اهدا کنم؟,3,2683,"['میتونم', 'کتاب', 'هایی', 'که', 'دارم', 'کتابخونه', 'اهدا', 'کنم']"
2684,2684,روز های تعطیل دانشکده بازه؟,2,2684,"['روز\u200cهای', 'تعطیل', 'دانشکده', 'بازه']"
2685,2685,کجا میتونم رییس دانشکده را ببینم؟,2,2685,"['کجا', 'میتونم', 'رییس', 'دانشکده', 'ببینم']"
2686,2686,کلاس 105 گچ ندارد.,5,2686,"['کلاس', '۱۰۵', 'گچ', 'ندارد']"
2687,2687,فضای طبیعی دور دانشکده را بیشتر کنید,4,2687,"['فضای', 'طبیعی', 'دور', 'دانشکده', 'بیشتر', 'کنید']"
2688,2688,سایت کامپیوتر های خاصی دارد؟,3,2688,"['سایت', 'کامپیوتر\u200cهای', 'خاصی', 'دارد']"
2689,2689,امروز هوا بارانی است یا برفی؟,5,2689,"['امروز', 'هوا', 'بارانی', 'برفی']"
2690,2690,می شه جمعه ها اومد دانشکده؟,2,2690,"['می\u200cشه', 'جمعه\u200cها', 'اومد', 'دانشکده']"
2691,2691,چطوری بدون انجام ارزشیابی اساتید انتخاب واحد کنم؟,1,2691,"['چطوری', 'بدون', 'انجام', 'ارزشیابی', 'اساتید', 'انتخاب', 'واحد', 'کنم']"
2692,2692,کجا می شه غذای یخچالی رو سپرد؟,2,2692,"['کجا', 'می\u200cشه', 'غذای', 'یخچالی', 'سپرد']"
2693,2693,کلاس 112 کجاست؟,2,2693,"['کلاس', '۱۱۲', 'کجاست']"
2694,2694,اعضا کمیته انظباطی چه اشخاصی هستند؟,2,2694,"['اعضا', 'کمیته', 'انظباطی', 'اشخاصی', 'هستند']"
2695,2695,خواهشا برای اتاق ICPC یه میز فراهم کنید.,4,2695,"['خواهشا', 'اتاق', 'ICPC', 'یه', 'میز', 'فراهم', 'کنید']"
2696,2696,از کجا می,2,2696,"['کجا', 'می']"
2697,2697,المپیادیا برای ثبت نام باید چه کاری انجام بدن؟,1,2697,"['المپیادیا', 'ثبت', 'نام', 'باید', 'کاری', 'انجام', 'بدن']"
2698,2698,سالن های ورزشی دانشگاه کجا می باشند؟,2,2698,"['سالن\u200cهای', 'ورزشی', 'دانشگاه', 'کجا', 'می\u200cباشند']"
2699,2699,چی نصبه رو سیستم ها سایت؟,3,2699,"['چی', 'نصبه', 'سیستم\u200cها', 'سایت']"
2700,2700,رمز گلستان یادم نمیاد.,1,2700,"['رمز', 'گلستان', 'یادم', 'نمیاد']"
2701,2701,چجوری میشه رفت سلف؟,2,2701,"['چجوری', 'میشه', 'رفت', 'سلف']"
2702,2702,حجم تمرین های استاد مجیدی خیلی زیاد است!,4,2702,"['حجم', 'تمرین\u200cهای', 'استاد', 'مجیدی', 'خیلی', 'زیاد']"
2703,2703,کجا می تونم غذا داغ کنم؟,2,2703,"['کجا', 'می\u200cتونم', 'غذا', 'داغ', 'کنم']"
2704,2704,محیطی برای سیگار کشیدن دانشجویان قرار دهید,4,2704,"['محیطی', 'سیگار', 'کشیدن', 'دانشجویان', 'قرار', 'دهید']"
2705,2705,دکتر شاملی درخواست حذف تک درس مرا تائید نکرده.,1,2705,"['دکتر', 'شاملی', 'درخواست', 'حذف', 'تک', 'درس', 'مرا', 'تائید', 'نکرده']"
2706,2706,ریاضی 1 رو کی ارایه میده؟,1,2706,"['ریاضی', '۱', 'ارایه', 'میده']"
2707,2707,وسایل آزمایشگاه را از کجا تهیه میکنین؟,1,2707,"['وسایل', 'آزمایشگاه', 'کجا', 'تهیه', 'میکنین']"
2708,2708,لطفا فرجه قبل امتحانات را بیشتر کنید,4,2708,"['لطفا', 'فرجه', 'قبل', 'امتحانات', 'بیشتر', 'کنید']"
2709,2709,کلاس ها تهویه مناسبی ندارند.,4,2709,"['کلاس\u200cها', 'تهویه', 'مناسبی', 'ندارند']"
2710,2710,آموزش دانشکده کامپیوتر کجا است؟,2,2710,"['آموزش', 'دانشکده', 'کامپیوتر', 'کجا']"
2711,2711,برای اهدای کتاب به کجا مراجعه کنم؟,3,2711,"['اهدای', 'کتاب', 'کجا', 'مراجعه', 'کنم']"
2712,2712,کی میتونم معاون آمورشی رو ببینم؟,1,2712,"['میتونم', 'معاون', 'آمورشی', 'ببینم']"
2713,2713,آیا کتابخانه کتابی در زمینه هستان شناسی دارد؟,3,2713,"['کتابخانه', 'کتابی', 'در', 'زمینه', 'هستان', 'شناسی', 'دارد']"
2714,2714,مهلت تحویل کتاب تا چه مدت بعد از به امانت بردن کتاب است؟,3,2714,"['مهلت', 'تحویل', 'کتاب', 'مدت', 'بعد', 'امانت', 'بردن', 'کتاب']"
2715,2715,دانشکده برای مسابقات جهانی هزینه میکنه؟,2,2715,"['دانشکده', 'مسابقات', 'جهانی', 'هزینه', 'میکنه']"
2716,2716,فریلنسر چگونه شوم,5,2716,"['فریلنسر', 'چگونه', 'شوم']"
2717,2717,ارور ۴۰۴,5,2717,"['ارور', '۴۰۴']"
2718,2718,زمان کلاس های مجازی بسیار طولانی هستند,4,2718,"['زمان', 'کلاس\u200cهای', 'مجازی', 'بسیار', 'طولانی', 'هستند']"
2719,2719,آیا کلاس ۲۲ طبقه,2,2719,"['کلاس', '۲۲', 'طبقه']"
2720,2720,رمزعبور اینترنت دانشکده چیست؟,3,2720,"['رمزعبور', 'اینترنت', 'دانشکده', 'چیست']"
2721,2721,روشنایی اتاق های خوابگاه بسیار ضعیف است,4,2721,"['روشنایی', 'اتاق\u200cهای', 'خوابگاه', 'بسیار', 'ضعیف']"
2722,2722,شهریه ترم تابستان چقدر است؟,1,2722,"['شهریه', 'ترم', 'تابستان']"
2723,2723,درس های باز شده در انتخاب واحد متناسب با چارت نیست.,4,2723,"['درس\u200cهای', 'باز', 'شده', 'در', 'انتخاب', 'واحد', 'متناسب', 'چارت']"
2724,2724,شرایط خوابگاه گرفتن چیه؟,1,2724,"['شرایط', 'خوابگاه', 'گرفتن']"
2725,2725,لابی دانشکده را چرا کنسل کردید؟,4,2725,"['لابی', 'دانشکده', 'کنسل', 'کردید']"
2726,2726,آیا بچه های ساکن کرج هم می تونند از خوابگاه استفاده کنند؟,2,2726,"['بچه\u200cهای', 'ساکن', 'کرج', 'هم', 'می\u200cتونند', 'خوابگاه', 'استفاده', 'کنند']"
2727,2727,به چه کسی باید کتاب کتابخانه را تحویل دهم؟,2,2727,"['کسی', 'باید', 'کتاب', 'کتابخانه', 'تحویل', 'دهم']"
2728,2728,مهلت تحویل کتاب رو مجازی هم میشه تمدید کرد؟,3,2728,"['مهلت', 'تحویل', 'کتاب', 'مجازی', 'هم', 'میشه', 'تمدید', 'کرد']"
2729,2729,در صورت حذف درس در تابستان شهریه برگردانده میشود؟,1,2729,"['در', 'صورت', 'حذف', 'درس', 'در', 'تابستان', 'شهریه', 'برگردانده', 'میشود']"
2730,2730,تصادف کردین؟,5,2730,"['تصادف', 'کردین']"
2731,2731,چرا لابی را به این روز انداخته اید؟,4,2731,"['لابی', 'روز', 'انداخته\u200cاید']"
2732,2732,فشار امتحانات مجازی را کمتر کنید,4,2732,"['فشار', 'امتحانات', 'مجازی', 'کمتر', 'کنید']"
2733,2733,چرا فاصله,4,2733,['فاصله']
2734,2734,چرا ظرفیت کلاس ها بسیار کم است؟,4,2734,"['ظرفیت', 'کلاس\u200cها', 'بسیار', 'کم']"
2735,2735,می خواهم کتاب هایی که قبلا امانت گرفتم برگردانم.,3,2735,"['می\u200cخواهم', 'کتاب', 'هایی', 'که', 'قبلا', 'امانت', 'گرفتم', 'برگردانم']"
2736,2736,کیف هایمان را کجا بگذاریم؟,5,2736,"['کیف', 'هایمان', 'کجا', 'بگذاریم']"
2737,2737,چرا در دفتر آموزش بسته است؟,2,2737,"['در', 'دفتر', 'آموزش', 'بسته_است']"
2738,2738,کتابخانه کجاست؟,2,2738,"['کتابخانه', 'کجاست']"
2739,2739,چطور ریکام بگیرم,5,2739,"['چطور', 'ریکام', 'بگیرم']"
2740,2740,مراحل به امانت گرفتن کتاب به چه نحو است؟,3,2740,"['مراحل', 'امانت', 'گرفتن', 'کتاب', 'نحو']"
2741,2741,امکان برداشتن دو درس پیش نیاز و هم نیاز با هم وجود دارد ؟,1,2741,"['امکان', 'برداشتن', 'دو', 'درس', 'پیش', 'نیاز', 'هم', 'نیاز', 'هم', 'وجود', 'دارد']"
2742,2742,ایا روی کامپیوتر های سایت ، پایتون نصب است؟,3,2742,"['ایا', 'روی', 'کامپیوتر\u200cهای', 'سایت', 'پایتون', 'نصب']"
2743,2743,بوفه باز است؟,2,2743,"['بوفه', 'باز']"
2744,2744,اساتید دانشکده را ارزیابی مجدد بفرمایید.,4,2744,"['اساتید', 'دانشکده', 'ارزیابی', 'مجدد', 'بفرمایید']"
2745,2745,دستیارهای آموزشی درس الگوریتم با دانشجو خیلی خوب راه می آیند,4,2745,"['دستیارهای', 'آموزشی', 'درس', 'الگوریتم', 'دانشجو', 'خیلی', 'خوب', 'راه', 'می\u200cآیند']"
2746,2746,آیا میتونم نرم افزاری از روی سیتم پاک کنم؟,3,2746,"['میتونم', 'نرم', 'افزاری', 'روی', 'سیتم', 'پاک', 'کنم']"
2747,2747,مسابقات دانشکده چیا هستن؟,3,2747,"['مسابقات', 'دانشکده', 'چیا', 'هستن']"
2748,2748,رییس دانشکده کیه؟,2,2748,"['رییس', 'دانشکده']"
2749,2749,اومدم کارنامه مهر خورده بگیرم.,1,2749,"['اومدم', 'کارنامه', 'مهر', 'خورده', 'بگیرم']"
2750,2750,لینوکس نیاز است؟,3,2750,"['لینوکس', 'نیاز']"
2751,2751,بهترین دانشگاه برای اپلای کدومه؟,5,2751,"['بهترین', 'دانشگاه', 'اپلای', 'کدومه']"
2752,2752,زمان امتحانا انقدر کم است که نمیتوان پاسخ داد.,4,2752,"['زمان', 'امتحانا', 'انقدر', 'کم', 'که', 'نمیتوان', 'پاسخ', 'داد']"
2753,2753,کتاب هوش مصنوعی را کجا میتوانم پیدا کنم؟,3,2753,"['کتاب', 'هوش', 'مصنوعی', 'کجا', 'میتوانم', 'پیدا', 'کنم']"
2754,2754,بهتر است زمان فرجه ها بیشتر شود.,4,2754,"['بهتر', 'زمان', 'فرجه\u200cها', 'بیشتر', 'شود']"
2755,2755,تا ساعت چند میتونم در دانشکده باشم؟,2,2755,"['ساعت', 'میتونم', 'در', 'دانشکده', 'باشم']"
2756,2756,شرایط ارشد مستقیم چیست؟,1,2756,"['شرایط', 'ارشد', 'مستقیم', 'چیست']"
2757,2757,مسیولان آموزش اصلا برخورد مناسبی ندارند.,4,2757,"['مسیولان', 'آموزش', 'اصلا', 'برخورد', 'مناسبی', 'ندارند']"
2758,2758,برای انتخاب واحد کجا برم؟,1,2758,"['انتخاب', 'واحد', 'کجا', 'برم']"
2759,2759,تعداد مایکروویو ها را زیاد کنید.,4,2759,"['تعداد', 'مایکروویو\u200cها', 'زیاد', 'کنید']"
2760,2760,مهلت حذف؟,1,2760,"['مهلت', 'حذف']"
2761,2761,بوفه غذای گرم هم داره؟,2,2761,"['بوفه', 'غذای', 'گرم', 'هم', 'داره']"
2762,2762,ممنون بابت اینترنت هدیه.,4,2762,"['ممنون', 'بابت', 'اینترنت', 'هدیه']"
2763,2763,ورودی ماشین دانشگاه چطور ممکن است؟,5,2763,"['ورودی', 'ماشین', 'دانشگاه', 'چطور', 'ممکن']"
2764,2764,آیا استفاده از تعاونی برای همه امکان پذیر است؟,5,2764,"['استفاده', 'تعاونی', 'همه', 'امکان', 'پذیر']"
2765,2765,تداخل واحد های ارائه شده به شدت زیاده,4,2765,"['تداخل', 'واحد\u200cهای', 'ارائه', 'شده', 'شدت', 'زیاده']"
2766,2766,دانشکده روز ها تعطیل رسمی باز است؟,2,2766,"['دانشکده', 'روز\u200cها', 'تعطیل', 'رسمی', 'باز']"
2767,2767,چقدر هوا سرده,5,2767,"['هوا', 'سرده']"
2768,2768,چندتا کتاب همزمان میتوانم امانت بگیرم؟,3,2768,"['چندتا', 'کتاب', 'همزمان', 'میتوانم', 'امانت', 'بگیرم']"
2769,2769,چگونه می توان برای تیم های دانشگاه تست داد؟,5,2769,"['چگونه', 'می\u200cتوان', 'تیم\u200cهای', 'دانشگاه', 'تست', 'داد']"
2770,2770,چگونه می توانم کتاب امانت بگیرم؟,3,2770,"['چگونه', 'می\u200cتوانم', 'کتاب', 'امانت', 'بگیرم']"
2771,2771,کلاس درس معماری کجاست؟,2,2771,"['کلاس', 'درس', 'معماری', 'کجاست']"
2772,2772,کلاس 109 کجاست,2,2772,"['کلاس', '۱۰۹', 'کجاست']"
2773,2773,چجوری به وای فای دانشکده وصل بشم؟,3,2773,"['چجوری', 'وای', 'فای', 'دانشکده', 'وصل', 'بشم']"
2774,2774,نام کاربری من چیست؟,3,2774,"['نام', 'کاربری', 'چیست']"
2775,2775,چگونه بدون احتساب سنوات ترم را حذف کنم؟,1,2775,"['چگونه', 'بدون', 'احتساب', 'سنوات', 'ترم', 'حذف', 'کنم']"
2776,2776,برای ملاقات با رییس دانشکده باید چه کرد؟,1,2776,"['ملاقات', 'رییس', 'دانشکده', 'باید', 'کرد']"
2777,2777,بعد از کارآموزی باید از شرکت نامه بگیرم؟,1,2777,"['بعد', 'کارآموزی', 'باید', 'شرکت', 'نامه', 'بگیرم']"
2778,2778,سانس های استخر را میدانید؟,5,2778,"['سانس\u200cهای', 'استخر', 'میدانید']"
2779,2779,دفتر استاد قوامی زاده کجاست؟,2,2779,"['دفتر', 'استاد', 'قوامی', 'زاده', 'کجاست']"
2780,2780,چرا دانشکده کامپیوتر تنها یک آسانسور دارد ؟,5,2780,"['دانشکده', 'کامپیوتر', 'تنها', 'یک', 'آسانسور', 'دارد']"
2781,2781,حداقل تعداد واحد های مجاز برای هر ترم چند تاست؟,1,2781,"['حداقل', 'تعداد', 'واحد\u200cهای', 'مجاز', 'ترم', 'تاست']"
2782,2782,جه مدت میشه از کامپیوترای سایت استفاده کرد؟,3,2782,"['جه', 'مدت', 'میشه', 'کامپیوترای', 'سایت', 'استفاده', 'کرد']"
2783,2783,لطفا درب حیاط را باز کنید.,2,2783,"['لطفا', 'درب', 'حیاط', 'باز', 'کنید']"
2784,2784,جریمه دیرکرد تحویل کتاب چقدره؟,3,2784,"['جریمه', 'دیرکرد', 'تحویل', 'کتاب']"
2785,2785,کلاس شماره فلان کجاس ؟,2,2785,"['کلاس', 'شماره', 'فلان', 'کجاس']"
2786,2786,فرم هایی که لازم دارم پر کنم برای ثبت نام چیاس ؟,1,2786,"['فرم', 'هایی', 'که', 'لازم', 'دارم', 'پر', 'کنم', 'ثبت', 'نام', 'چیاس']"
2787,2787,خانم دکتر قوامی زاده را کجا می توانم پیدا کنم؟,2,2787,"['خانم', 'دکتر', 'قوامی', 'زاده', 'کجا', 'می\u200cتوانم', 'پیدا', 'کنم']"
2788,2788,رمز گلستان رو فراموش کردم چیکار کنم؟,1,2788,"['رمز', 'گلستان', 'فراموش', 'کردم', 'چیکار', 'کنم']"
2789,2789,ماشینم رو میخوام بیارم دانشگاه.,5,2789,"['ماشینم', 'میخوام', 'بیارم', 'دانشگاه']"
2790,2790,چقدر استاد محمدی بدعنق است,4,2790,"['استاد', 'محمدی', 'بدعنق']"
2791,2791,تا چه زمانی میتوان ثبت نام کرد؟,1,2791,"['زمانی', 'میتوان', 'ثبت', 'نام', 'کرد']"
2792,2792,امروز چند شنبس؟,5,2792,"['امروز', 'شنبس']"
2793,2793,کف واحد برای هر ترم چقدره؟,1,2793,"['کف', 'واحد', 'ترم']"
2794,2794,ما اصلا فورجه ای نداریم.,4,2794,"['اصلا', 'فورجه\u200cای', 'نداریم']"
2795,2795,شرایط مهمان شدن در دانشگاه دیگر چیست؟,5,2795,"['شرایط', 'مهمان', 'شدن', 'در', 'دانشگاه', 'دیگر', 'چیست']"
2796,2796,مهلت ثبت نام تا کی هست؟,1,2796,"['مهلت', 'ثبت', 'نام']"
2797,2797,این دانشکده چندتا دانشجو داره؟,5,2797,"['دانشکده', 'چندتا', 'دانشجو', 'داره']"
2798,2798,میکروفن سالن آمفی تئاتر خراب شده.,4,2798,"['میکروفن', 'سالن', 'آمفی', 'تئاتر', 'خراب', 'شده']"
2799,2799,چرا دانشگاه را حضوری نمیکنید؟,4,2799,"['دانشگاه', 'حضوری', 'نمیکنید']"
2800,2800,هرچه سریع تر سها رو راه اندازی کنید.,4,2800,"['هرچه', 'سریع\u200cتر', 'سها', 'راه', 'اندازی', 'کنید']"
2801,2801,ایا مهمان میتواند از کتابخانه کتاب به امانتی بگیرد؟,3,2801,"['ایا', 'مهمان', 'میتواند', 'کتابخانه', 'کتاب', 'امانتی', 'بگیرد']"
2802,2802,خواهشا تایم ناهار کلاس برگزار نکنید.,4,2802,"['خواهشا', 'تایم', 'ناهار', 'کلاس', 'برگزار', 'نکنید']"
2803,2803,تقویم آموزشی دانشکده رو بدهید لطفا.,1,2803,"['تقویم', 'آموزشی', 'دانشکده', 'بدهید', 'لطفا']"
2804,2804,کجا میتوانم رییس حراست را ببینم.,2,2804,"['کجا', 'میتوانم', 'رییس', 'حراست', 'ببینم']"
2805,2805,چگونه می توانم کتابی را به کتابخانه اهدا کنم؟,3,2805,"['چگونه', 'می\u200cتوانم', 'کتابی', 'کتابخانه', 'اهدا', 'کنم']"
2806,2806,چرا درس هوش مصنوعی ظرفیتش انقدر کم است؟,4,2806,"['درس', 'هوش', 'مصنوعی', 'ظرفیتش', 'انقدر', 'کم']"
2807,2807,واحد موقع انتخاب واحد زیاد بدهید,4,2807,"['واحد', 'موقع', 'انتخاب', 'واحد', 'زیاد', 'بدهید']"
2808,2808,سیستم عامل کامپیوتر های سایت چیست؟,3,2808,"['سیستم', 'عامل', 'کامپیوتر\u200cهای', 'سایت', 'چیست']"
2809,2809,سایت چقدر ظرفیت دارد؟,2,2809,"['سایت', 'ظرفیت', 'دارد']"
2810,2810,ترم تابستان از کی شروع میشود؟,1,2810,"['ترم', 'تابستان', 'شروع', 'میشود']"
2811,2811,رنج نمره برای الف شدن چه میباشد؟,1,2811,"['رنج', 'نمره', 'الف', 'شدن', 'میباشد']"
2812,2812,پریز های کلاس 002 خرابند.,4,2812,"['پریز\u200cهای', 'کلاس', '۰۰۲', 'خرابند']"
2813,2813,آیا کامپیوتر ها وبکم هم دارند؟,3,2813,"['کامپیوتر\u200cها', 'وبکم', 'هم', 'دارند']"
2814,2814,سنوات تحصیلی چند نیم ترمه ؟,1,2814,"['سنوات', 'تحصیلی', 'نیم', 'ترمه']"
2815,2815,برنامه امتحانتات کی هست,1,2815,"['برنامه', 'امتحانتات']"
2816,2816,تاریخ شروع امتحانات ترم؟,1,2816,"['تاریخ', 'شروع', 'امتحانات', 'ترم']"
2817,2817,دروس عملی رو میشه حذف کرد ؟,1,2817,"['دروس', 'عملی', 'میشه', 'حذف', 'کرد']"
2818,2818,ایا استاد میتواند درس دانشجو را حذف کند؟,1,2818,"['ایا', 'استاد', 'میتواند', 'درس', 'دانشجو', 'حذف', 'کند']"
2819,2819,امتحانا خارج زمانبندی کلاساست,4,2819,"['امتحانا', 'خارج', 'زمانبندی', 'کلاساست']"
2820,2820,لابی کجاس ؟,2,2820,"['لابی', 'کجاس']"
2821,2821,نمازخونه کجاست؟,2,2821,"['نمازخونه', 'کجاست']"
2822,2822,دانشجوی بومی هم میتونه بره خوابگاه؟,2,2822,"['دانشجوی', 'بومی', 'هم', 'میتونه', 'بره', 'خوابگاه']"
2823,2823,آیا امکان استفاده از اینترنت دانشگاه به صورت نامحدود وجود دارد؟,3,2823,"['امکان', 'استفاده', 'اینترنت', 'دانشگاه', 'صورت', 'نامحدود', 'وجود', 'دارد']"
2824,2824,چگون میشه تصویه حساب کرد؟,1,2824,"['چگون', 'میشه', 'تصویه', 'حساب', 'کرد']"
2825,2825,مدارکم اوکیه؟,1,2825,"['مدارکم', 'اوکیه']"
2826,2826,استاد نمرات را به موقع اعلام نمیکند,4,2826,"['استاد', 'نمرات', 'موقع', 'اعلام', 'نمیکند']"
2827,2827,ایا جایگاه حمل ونقل عمومی در دانشگاه موجود است؟,2,2827,"['ایا', 'جایگاه', 'حمل', 'ونقل', 'عمومی', 'در', 'دانشگاه', 'موجود']"
2828,2828,کچا میتونم خودکار بخرم؟,2,2828,"['کچا', 'میتونم', 'خودکار', 'بخرم']"
2829,2829,درس مهمه؟,5,2829,"['درس', 'مهمه']"
2830,2830,چرا ظرفیت درس های ارائه شده نا متوازن است؟,1,2830,"['ظرفیت', 'درس\u200cهای', 'ارائه', 'شده', 'نا', 'متوازن']"
2831,2831,از کجا می توانم جزوه پرینت بگیرم؟,2,2831,"['کجا', 'می\u200cتوانم', 'جزوه', 'پرینت', 'بگیرم']"
2832,2832,پسورد اینترنت چیه؟,3,2832,"['پسورد', 'اینترنت']"
2833,2833,چجوری میشه کارنامه دانشجویی رو چاپ کرد؟,3,2833,"['چجوری', 'میشه', 'کارنامه', 'دانشجویی', 'چاپ', 'کرد']"
2834,2834,سیستم عامل سیستم های سایت چین؟,3,2834,"['سیستم', 'عامل', 'سیستم\u200cهای', 'سایت', 'چین']"
2835,2835,فاصله دانشکده معارف تا کامیپوتر چقدر است؟,2,2835,"['فاصله', 'دانشکده', 'معارف', 'کامیپوتر']"
2836,2836,کتاب CLRS موجود هست؟,3,2836,"['کتاب', 'CLRS', 'موجود']"
2837,2837,چگونه اوبونتو نصب کنیم؟,5,2837,"['چگونه', 'اوبونتو', 'نصب', 'کنیم']"
2838,2838,میخوام مهمون بیارم خوابگاه.,5,2838,"['میخوام', 'مهمون', 'بیارم', 'خوابگاه']"
2839,2839,شام در چه بازه زمانی میتوان دریافت کرد ؟,5,2839,"['شام', 'در', 'بازه', 'زمانی', 'میتوان', 'دریافت', 'کرد']"
2840,2840,از باید غذا رزرو کنم؟,1,2840,"['باید', 'غذا', 'رزرو', 'کنم']"
2841,2841,تو نیکی کن در دجله انداز,5,2841,"['نیکی', 'کن', 'در', 'دجله', 'انداز']"
2842,2842,نحوه شرکت در مسابقات ICPS چگونه است؟,5,2842,"['نحوه', 'شرکت', 'در', 'مسابقات', 'ICPS', 'چگونه']"
2843,2843,سطح تمرینات درس هوش مصنوعی زیادی بالاست,4,2843,"['سطح', 'تمرینات', 'درس', 'هوش', 'مصنوعی', 'زیادی', 'بالاست']"
